Expenses,OB_HO,Last Folder_HO,Actual_HO,Variance OB_HO,Variance LF_HO,OB_Bawal,Last Folder_Bawal,Actual_Bawal,Variance OB_Bawal,Variance LF_Bawal,OB_Chennai,Last Folder_Chennai,Actual_Chennai,Variance OB_Chennai,Variance LF_Chennai,OB_Roorkee,Last Folder_Roorkee,Actual_Roorkee,Variance OB_Roorkee,Variance LF_Roorkee,OB_T16,Last Folder_T16,Actual_T16,Variance OB_T16,Variance LF_T16,OB_NPAU,Last Folder_NPAU,Actual_NPAU,Variance OB_NPAU,Variance LF_NPAU,OB_KAU,Last Folder_KAU,Actual_KAU,Variance OB_KAU,Variance LF_KAU,OB_BAU,Last Folder_BAU,Actual_BAU,Variance OB_BAU,Variance LF_BAU,OB_Gujarat,Last Folder_Gujarat,Actual_Gujarat,Variance OB_Gujarat,Variance LF_Gujarat,OB_Total,Last Folder_Total,Actual_Total,Variance OB_Total,Variance LF_Total,Month
Salary,13118515.280176481,13118515.280176481,12425138.649999976,693376.6301765051,693376.6301765051,16702519.586391611,17002519.586391613,14796961.680000007,1905557.9063916039,2205557.9063916057,11363087.877112957,12054488.613779623,11631508.76,-268420.88288704306,422979.8537796233,2850263.9014160493,2850263.9014160493,2496383.9809564147,353879.9204596346,353879.9204596346,3675210.633075183,3675210.633075183,3343708.7878307467,331501.84524443606,331501.84524443606,1227128.2136390656,1227128.2136390656,1055756.5099999998,171371.70363906585,171371.70363906585,705571.8287568999,705571.8287568999,710083.6800000006,-4511.851243100711,-4511.851243100711,711970.0141614923,711970.0141614923,746543.2900000004,-34573.27583850804,-34573.27583850804,1028247.916666666,1028247.916666666,1047338.8900000004,-19090.973333334317,-19090.973333334317,51382515.2513964,52373915.988063075,48253424.22878714,3129091.0226092637,4120491.7592759356,Mar'19
Wages,0.0,0.0,0.0,0.0,0.0,49228985.964780174,49333149.58801556,28286843.319999933,20942142.64478024,21046306.268015623,7090786.350694296,7891661.841049496,7913617.190000001,-822830.8393057054,-21955.348950505257,1192111.1788254783,1192111.1788254783,1176831.9583,15279.220525478246,15279.220525478246,793584.0661039064,793584.0661039064,682839.761696877,110744.30440702941,110744.30440702941,34099.0,34099.0,7525.0,26574.0,26574.0,0.0,0.0,0.0,0.0,0.0,177065.0,177065.0,254337.44,-77272.44,-77272.44,0.0,0.0,0.0,0.0,0.0,58516631.56040385,59421670.67399443,38321994.669996805,20194636.89040705,21099676.003997624,Mar'19
Tarinees,427539.89999999997,427539.89999999997,263278.0099999998,164261.8900000002,164261.8900000002,14884216.507199999,15941472.179000001,14491813.780000031,392402.72719996795,1449658.3989999704,10693089.968665643,12084113.723076925,11237760.719999995,-544670.7513343524,846353.0030769296,2348034.076,2348034.076,2393516.480000004,-45482.40400000429,-45482.40400000429,4009777.301749732,4009777.301749732,2524803.2800000007,1484974.0217497312,1484974.0217497312,1663578.277387436,1663578.277387436,902598.1400000006,760980.1373874354,760980.1373874354,1628959.6467302265,1628959.6467302265,2312304.5,-683344.8532697735,-683344.8532697735,1385042.0,1185042.0,844070.88,540971.12,340971.12,0.0,0.0,0.0,0.0,0.0,37040237.67773304,39288517.103944324,34970145.79000004,2070091.887733005,4318371.313944288,Mar'19
Total,13546055.180176482,13546055.180176482,12688416.659999976,857638.5201765052,857638.5201765052,80815722.05837178,82277141.35340717,57575618.77999997,23240103.278371815,24701522.5734072,29146964.196472898,32030264.177906044,30782886.669999998,-1635922.4735271009,1247377.5079060476,6390409.156241527,6390409.156241527,6066732.419256419,323676.7369851086,323676.7369851086,8478572.000928821,8478572.000928821,6551351.829527624,1927220.1714011966,1927220.1714011966,2924805.4910265016,2924805.4910265016,1965879.6500000004,958925.8410265013,958925.8410265013,2334531.4754871265,2334531.4754871265,3022388.1800000006,-687856.7045128742,-687856.7045128742,2274077.014161492,2074077.0141614922,1844951.6100000003,429125.40416149196,229125.40416149196,1028247.916666666,1028247.916666666,1047338.8900000004,-19090.973333334317,-19090.973333334317,146939384.4895333,151084103.76600182,121545564.68878399,25393819.800749317,29538539.077217847,Mar'19
Pune Warehouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mar'19
MSIL Sub Assembly-Gurgaon,0.0,0.0,0.0,0.0,0.0,1245465.0025599997,1245465.0025599997,1481850.0,-236384.9974400003,-236384.9974400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1245465.0025599997,1245465.0025599997,1481850.0,-236384.9974400003,-236384.9974400003,Mar'19
"MSIL Sub Assembly, Manesar",0.0,0.0,0.0,0.0,0.0,1231932.5158399998,1231932.5158399998,1742450.0,-510517.4841600002,-510517.4841600002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231932.5158399998,1231932.5158399998,1742450.0,-510517.4841600002,-510517.4841600002,Mar'19
Banglore Sub Assembly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mar'19
KAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mar'19
AFM Hub,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mar'19
Bilaspur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mar'19
AFM Kolkata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mar'19
TOTAL Warehouses (D),0.0,0.0,0.0,0.0,0.0,2477397.5183999995,2477397.5183999995,3224300.0,-746902.4816000005,-746902.4816000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2477397.5183999995,2477397.5183999995,3224300.0,-746902.4816000005,-746902.4816000005,Mar'19
Subcontractors,0.0,0.0,0.0,0.0,0.0,94023.79819999999,94023.79819999999,94023.79820000008,0.0,0.0,1406015.0,1406015.0,1406015.0,0.0,0.0,527451.5833333334,527451.5833333334,637031.5300000003,-109579.94666666689,-109579.94666666689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72624.0,72624.0,68925.81254397794,3698.1874560220604,3698.1874560220604,0.0,0.0,0.0,0.0,0.0,2100114.3815333336,2100114.3815333336,2205996.1407439783,-105881.75921064476,-105881.75921064476,Mar'19
Assigned Personnels(Incl I.Tax Paid),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mar'19
Good Work Reward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55574.0,-55574.0,-55574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,55574.0,-45574.0,-45574.0,Mar'19
Attendance Incentive,0.0,0.0,0.0,0.0,0.0,67140.0,67140.0,112125.0,-44985.0,-44985.0,80466.974301,88966.974301,16400.0,64066.974300999995,72566.974301,19975.0,19975.0,0.0,19975.0,19975.0,22500.0,22500.0,0.0,22500.0,22500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190081.974301,198581.974301,128525.0,61556.97430100001,70056.97430100001,Mar'19
Night Attendance Incentive to Operators,0.0,0.0,0.0,0.0,0.0,96980.0,96980.0,0.0,96980.0,96980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96980.0,96980.0,0.0,96980.0,96980.0,Mar'19
Leave Encashment,0.0,0.0,0.0,0.0,0.0,749174.0070182276,749174.0070182276,1004599.9199999981,-255425.91298177047,-255425.91298177047,512920.4487179493,557349.9410256416,413259.0,99661.44871794927,144090.94102564163,27908.58974358974,27908.58974358974,27908.58974358975,0.0,0.0,22173.39487179487,22173.39487179487,-30268.34358974389,52441.73846153876,52441.73846153876,933.3333333333334,933.3333333333334,0.0,933.3333333333334,933.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313109.7736848947,1357539.2659925872,1415499.166153844,-102389.39246894931,-57959.90016125678,Mar'19
Overtime,0.0,0.0,0.0,0.0,0.0,83333.33333333333,83333.33333333333,1643745.33,-1560411.9966666668,-1560411.9966666668,700000.0,759038.5023365384,1037530.48,-337530.48,-278491.9776634616,80059.23076923075,80059.23076923075,106984.0,-26924.76923076925,-26924.76923076925,79824.22153846154,79824.22153846154,177051.0,-97226.77846153846,-97226.77846153846,2153.846153846154,2153.846153846154,0.0,2153.846153846154,2153.846153846154,0.0,0.0,0.0,0.0,0.0,50000.0,50000.0,20909.0,29091.0,29091.0,0.0,0.0,0.0,0.0,0.0,995370.6317948718,1054409.1341314102,2986219.81,-1990849.1782051283,-1931810.67586859,Mar'19
Bonus & Ex-Gratia (workers),0.0,0.0,0.0,0.0,0.0,2020541.0,2020541.0,1879674.0,140867.0,140867.0,633333.3650592149,704166.6983925482,699626.0,-66292.63494078512,4540.698392548249,85383.33333333333,85383.33333333333,212787.0,-127403.66666666667,-127403.66666666667,86666.66666666667,86666.66666666667,20955.0,65711.66666666667,65711.66666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2825924.3650592146,2896757.698392548,2813042.0,12882.365059214644,83715.69839254813,Mar'19
Bonus & Ex-Gratia (Trainees),0.0,0.0,0.0,0.0,0.0,273900.69588,279337.29786900006,3138782.0,-2864881.30412,-2859444.702131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273900.69588,279337.29786900006,3138782.0,-2864881.30412,-2859444.702131,Mar'19
Production Incentive,0.0,0.0,0.0,0.0,0.0,4398300.0,4398300.0,3248920.0,1149380.0,1149380.0,868000.0933333333,958000.0933333333,1093871.0,-225870.90666666673,-135870.90666666673,0.0,0.0,0.0,0.0,0.0,96000.0,96000.0,60703.0,35297.0,35297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9100.0,9100.0,2640.0,6460.0,6460.0,0.0,0.0,0.0,0.0,0.0,5371400.093333334,5461400.093333334,4406134.0,965266.0933333337,1055266.0933333337,Mar'19
TOTAL SubContract( E),0.0,0.0,0.0,0.0,0.0,7783392.834431561,7788829.436420562,11177444.048199998,-3394051.2137684375,-3388614.6117794374,4200735.881411497,4473537.209389061,4666701.48,-465965.59858850256,-193164.27061093843,740777.7371794872,740777.7371794872,984711.11974359,-243933.38256410282,-243933.38256410282,307164.2830769231,307164.2830769231,228440.6564102561,78723.62666666697,78723.62666666697,3087.1794871794873,3087.1794871794873,0.0,3087.1794871794873,3087.1794871794873,0.0,0.0,0.0,0.0,0.0,141724.0,141724.0,92474.81254397794,49249.18745602206,49249.18745602206,0.0,0.0,0.0,0.0,0.0,13176881.915586649,13455119.845553212,17149772.11689782,-3972890.201311174,-3694652.2713446096,Mar'19
Recruitment ,606386.0,606386.0,0.0,606386.0,606386.0,5676.0,5676.0,87770.0,-82094.0,-82094.0,3344.0,3344.0,0.0,3344.0,3344.0,4230.6,4230.6,0.0,4230.6,4230.6,1177.0,1177.0,81117.5,-79940.5,-79940.5,330.0,330.0,0.0,330.0,330.0,216.66666666666666,216.66666666666666,0.0,216.66666666666666,216.66666666666666,330.0,330.0,0.0,330.0,330.0,0.0,0.0,0.0,0.0,0.0,621690.2666666666,621690.2666666666,168887.5,452802.7666666666,452802.7666666666,Mar'19
Training,287265.5172413793,287265.5172413793,176048.0,111217.5172413793,111217.5172413793,153477.75,153477.75,25976.100000000093,127501.6499999999,127501.6499999999,450000.0,479155.0,-7230.679999999993,457230.68,486385.68,120755.0,120755.0,212028.0,-91273.0,-91273.0,111448.87556221889,111448.87556221889,15000.0,96448.87556221889,96448.87556221889,21430.434782608696,21430.434782608696,0.0,21430.434782608696,21430.434782608696,4250.0,4250.0,0.0,4250.0,4250.0,2000.0,2000.0,0.0,2000.0,2000.0,83333.33333333333,83333.33333333333,0.0,83333.33333333333,83333.33333333333,1233960.91091954,1263115.91091954,421821.4200000001,812139.4909195399,841294.4909195399,Mar'19
TOTAL Recruitment(F),893651.5172413792,893651.5172413792,176048.0,717603.5172413792,717603.5172413792,159153.75,159153.75,113746.1000000001,45407.64999999991,45407.64999999991,453344.0,482499.0,-7230.679999999993,460574.68,489729.68,124985.6,124985.6,212028.0,-87042.4,-87042.4,112625.87556221889,112625.87556221889,96117.5,16508.37556221889,16508.37556221889,21760.434782608696,21760.434782608696,0.0,21760.434782608696,21760.434782608696,4466.666666666667,4466.666666666667,0.0,4466.666666666667,4466.666666666667,2330.0,2330.0,0.0,2330.0,2330.0,83333.33333333333,83333.33333333333,0.0,83333.33333333333,83333.33333333333,1855651.1775862067,1884806.1775862067,590708.9200000002,1264942.2575862065,1294097.2575862065,Mar'19
Canteen,130200.0,130200.0,517679.9399999997,-387479.9399999997,-387479.9399999997,2643313.2640000004,2587075.984,3413403.6499999873,-770090.3859999869,-826327.6659999872,2737308.5564545207,2932218.3347884226,3609869.1100000017,-872560.5535454811,-677650.7752115792,540464.4473122,540464.4473122,416477.54000000097,123986.90731219901,123986.90731219901,350314.6053333333,350314.6053333333,275658.53000000026,74656.07533333305,74656.07533333305,92851.62000000001,92851.62000000001,55824.33999999997,37027.28000000004,37027.28000000004,218632.59999999998,218632.59999999998,197048.1100000001,21584.489999999874,21584.489999999874,239868.0,239868.0,101150.1,138717.9,138717.9,36816.0,36816.0,0.0,36816.0,36816.0,6989769.093100054,7128441.591433955,8587111.31999999,-1597342.226899935,-1458669.7285660338,Mar'19
Employee Claim / Refreshmnent,67532.91666666667,67532.91666666667,40788.51000000001,26744.406666666662,26744.406666666662,0.0,0.0,438493.11,-438493.11,-438493.11,30000.0,31000.0,100560.0,-70560.0,-69560.0,333.3333333333333,333.3333333333333,0.0,333.3333333333333,333.3333333333333,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0.0,2000.0,2000.0,2575.0,2575.0,0.0,2575.0,2575.0,2000.0,2000.0,1086.0,914.0,914.0,0.0,0.0,0.0,0.0,0.0,104441.25,105441.25,580927.62,-476486.37,-475486.37,Mar'19
Suggestion Scheme,0.0,0.0,0.0,0.0,0.0,26000.0,26000.0,26000.0,0.0,0.0,61500.0,61500.0,27910.0,33590.0,33590.0,0.0,0.0,0.0,0.0,0.0,3550.0,3550.0,0.0,3550.0,3550.0,1050.0,1050.0,0.0,1050.0,1050.0,5964.0,5964.0,0.0,5964.0,5964.0,7200.0,7200.0,0.0,7200.0,7200.0,0.0,0.0,0.0,0.0,0.0,105264.0,105264.0,53910.0,51354.0,51354.0,Mar'19
Family Visits,0.0,0.0,0.0,0.0,0.0,35500.0,35500.0,35500.0,0.0,0.0,45150.0,45150.0,0.0,45150.0,45150.0,0.0,0.0,0.0,0.0,0.0,4583.333333333333,4583.333333333333,0.0,4583.333333333333,4583.333333333333,10000.0,10000.0,0.0,10000.0,10000.0,2000.0,2000.0,0.0,2000.0,2000.0,5000.0,5000.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,102233.33333333333,102233.33333333333,35500.0,66733.33333333333,66733.33333333333,Mar'19
Employee Engagement Activities,46000.0,46000.0,0.0,46000.0,46000.0,44750.0,44750.0,44750.0,0.0,0.0,27000.0,27000.0,42085.0,-15085.0,-15085.0,82030.0,82030.0,92908.0,-10878.0,-10878.0,16033.333333333332,16033.333333333332,29686.0,-13652.666666666668,-13652.666666666668,2000.0,2000.0,9844.0,-7844.0,-7844.0,8500.0,8500.0,10820.0,-2320.0,-2320.0,5000.0,5000.0,0.0,5000.0,5000.0,1803.2532745739593,1597.167186051221,0.0,1803.2532745739593,1597.167186051221,233116.58660790732,232910.50051938457,230093.0,3023.5866079073166,2817.500519384572,Mar'19
Director's Party/ Others,0.0,0.0,0.0,0.0,0.0,161000.0,161000.0,170000.0,-9000.0,-9000.0,25000.0,25000.0,75120.0,-50120.0,-50120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12500.0,12500.0,0.0,12500.0,12500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198500.0,198500.0,245120.0,-46620.0,-46620.0,Mar'19
QC circle,0.0,0.0,0.0,0.0,0.0,1750.0,1750.0,2099.999999999942,-349.9999999999418,-349.9999999999418,30000.0,36675.0,281665.0,-251665.0,-244990.0,0.0,0.0,0.0,0.0,0.0,14368.75,14368.75,-30000.0,44368.75,44368.75,875.0,875.0,0.0,875.0,875.0,5000.0,5000.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51993.75,58668.75,253764.99999999994,-201771.24999999994,-195096.24999999994,Mar'19
Sports,0.0,0.0,0.0,0.0,0.0,527466.6666666667,527466.6666666667,675526.03,-148059.36333333328,-148059.36333333328,129340.8015817901,129340.8015817901,0.0,129340.8015817901,129340.8015817901,103583.33333333333,103583.33333333333,0.0,103583.33333333333,103583.33333333333,2750.0,2750.0,0.0,2750.0,2750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763140.8015817902,763140.8015817902,675526.03,87614.77158179018,87614.77158179018,Mar'19
Social Activities,0.0,0.0,0.0,0.0,0.0,53720.0,53720.0,176962.0,-123242.0,-123242.0,33400.0,33400.0,0.0,33400.0,33400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88120.0,88120.0,176962.0,-88842.0,-88842.0,Mar'19
Club,0.0,0.0,0.0,0.0,0.0,59705.0,59705.0,35590.00000000006,24114.99999999994,24114.99999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59705.0,59705.0,35590.00000000006,24114.99999999994,24114.99999999994,Mar'19
Gifts,560000.0,560000.0,552000.0,8000.0,8000.0,5864703.0,5994903.0,6234508.54,-369805.54000000004,-239605.54000000004,394201.03624999995,413246.86958333326,2302583.0,-1908381.96375,-1889336.1304166666,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,20000.0,-15000.0,-15000.0,0.0,0.0,5000.0,-5000.0,-5000.0,5001.0,5001.0,0.0,5001.0,5001.0,0.0,0.0,30003.0,-30003.0,-30003.0,0.0,0.0,0.0,0.0,0.0,6828905.03625,6978150.869583333,9144094.54,-2315189.503749999,-2165943.670416666,Mar'19
Insurance,64978.5,64978.5,-21402.670000000042,86381.17000000004,86381.17000000004,978344.388888889,982859.388888889,1171792.0,-193447.611111111,-188932.611111111,498435.18808333325,539435.4880833332,479996.30000000075,18438.88808333251,59439.1880833325,143132.775,143132.775,128089.0,15043.774999999994,15043.774999999994,91198.93125000001,91198.93125000001,69932.0,21266.93125000001,21266.93125000001,6125.0,6125.0,-55587.419999999984,61712.419999999984,61712.419999999984,2651.25,2651.25,-58836.47999999998,61487.72999999998,61487.72999999998,0.0,0.0,0.0,0.0,0.0,12063.191304347829,12063.191304347829,0.0,12063.191304347829,12063.191304347829,1796929.22452657,1842444.52452657,1713982.730000001,82946.49452656903,128461.79452656908,Mar'19
Vehicles For Staff at plant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3069935.493884181,3939055.493884181,3486807.9199999995,-416872.4261158183,452247.5738841817,266430.15,266430.15,191648.0,74782.15000000002,74782.15000000002,359321.21,359321.21,293228.7200000002,66092.48999999982,66092.48999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3695686.853884181,4564806.853884181,3971684.6399999997,-275997.78611581866,593122.2138841813,Mar'19
Bus Hiring For Staff-Plant,0.0,0.0,0.0,0.0,0.0,2524450.5074999994,2524450.5074999994,2500074.9999999925,24375.507500006817,24375.507500006817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143325.0,143325.0,137056.76,6268.239999999991,6268.239999999991,181650.0,181650.0,250428.02000000002,-68778.02000000002,-68778.02000000002,235377.90000000002,235377.90000000002,186930.0,48447.90000000002,48447.90000000002,0.0,0.0,0.0,0.0,0.0,3084803.4074999993,3084803.4074999993,3074489.7799999923,10313.627500006929,10313.627500006929,Mar'19
Safety Wear,1645.0,1645.0,0.0,1645.0,1645.0,180000.0,180000.0,153775.3200000003,26224.679999999702,26224.679999999702,40000.0,40000.0,169325.82999999996,-129325.82999999996,-129325.82999999996,5852.175,5852.175,116324.0,-110471.825,-110471.825,68432.75,68432.75,296932.5,-228499.75,-228499.75,0.0,0.0,3343.0,-3343.0,-3343.0,0.0,0.0,10848.0,-10848.0,-10848.0,0.0,0.0,64340.0,-64340.0,-64340.0,1849.853553260367,1849.853553260367,0.0,1849.853553260367,1849.853553260367,297779.7785532604,297779.7785532604,814888.6500000003,-517108.8714467399,-517108.8714467399,Mar'19
Medical Expenses,3273.9166666666665,3273.9166666666665,-139639.0,142912.91666666666,142912.91666666666,167398.3333333333,167398.3333333333,276808.81000000006,-109410.47666666674,-109410.47666666674,85000.0,88000.0,44403.71000000001,40596.28999999999,43596.28999999999,16600.0,16600.0,32157.0,-15557.0,-15557.0,27668.75,27668.75,22518.0,5150.75,5150.75,1575.0,1575.0,477.0,1098.0,1098.0,2000.0,2000.0,0.0,2000.0,2000.0,15000.0,15000.0,14010.4,989.6000000000004,989.6000000000004,1463.4225716390042,1463.4225716390042,0.0,1463.4225716390042,1463.4225716390042,319979.422571639,322979.422571639,250735.92000000007,69243.50257163894,72243.50257163894,Mar'19
TOTAL Welfare(G),873630.3333333334,873630.3333333334,949426.7799999998,-75796.44666666634,-75796.44666666634,13268101.160388889,13346578.880388891,15355284.45999998,-2087183.2996110914,-2008705.5796110916,7206271.076253826,8341021.987921061,10620325.870000003,-3414054.7937461766,-2279303.8820789414,1158426.2139788668,1158426.2139788668,977603.540000001,180822.67397886567,180822.67397886567,943221.66325,943221.66325,977955.7500000005,-34734.08675000048,-34734.08675000048,272301.62,272301.62,155957.68,116343.94000000002,116343.94000000002,434973.85,434973.85,410307.65000000014,24666.199999999837,24666.199999999837,509445.9,509445.9,397519.5,111926.40000000002,111926.40000000002,53995.720703821156,53789.63461529842,0.0,53995.720703821156,53789.63461529842,24720367.537908733,25933390.083487444,29844381.22999998,-5124013.692091248,-3910991.1465125354,Mar'19
TOTAL COST,15313337.030751195,15313337.030751195,13813891.439999975,1499445.5907512181,1499445.5907512181,104503767.32159223,106049100.93861662,87446393.38819994,17057373.933392283,18602707.550416667,41007315.154138215,45327322.37521616,46062683.34,-5055368.18586178,-735360.9647838322,8414598.70739988,8414598.70739988,8241075.07900001,173523.62839987144,173523.62839987144,9841583.822817963,9841583.822817963,7853865.73593788,1987718.086880082,1987718.086880082,3221954.72529629,3221954.72529629,2121837.3300000005,1100117.3952962894,1100117.3952962894,2773971.992153793,2773971.992153793,3432695.830000001,-658723.8378462078,-658723.8378462078,2927576.914161492,2727576.914161492,2334945.9225439783,592630.991617514,392630.99161751405,1165576.9707038205,1165370.8846152977,1047338.8900000004,118238.08070382016,118031.99461529743,189169682.6390149,194834817.3910287,172354726.9556818,16814955.6833331,22480090.43534691,Mar'19
HO Allocated Cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mar'19
